,CENSUS2010,count,name,county,total_units,total_pct_occupied,total_occupied,total_pct_reported,total_reported,total_months_since_report,total_people_reporting,total_people_per_unit,total_rent_per_month,total_spending_per_month,total_hh_income,total_person_income,total_pct_lt5k,total_pct_5k_lt10k,total_pct_10k_lt15k,total_pct_15k_lt20k,total_pct_ge20k,total_pct_wage_major,total_pct_welfare_major,total_pct_other_major,total_pct_median,total_pct_lt50_median,total_pct_lt30_median,total_pct_2adults,total_pct_1adult,total_pct_female_head,total_pct_female_head_child,total_pct_disabled_lt62,total_pct_disabled_ge62,total_pct_disabled_all,total_pct_lt24_head,total_pct_age25_50,total_pct_age51_61,total_pct_age62plus,total_pct_age85plus,total_pct_minority,total_pct_black_nonhsp,total_pct_native_american_nonhsp,total_pct_asian_pacific_nonhsp,total_pct_white_nothsp,total_pct_black_hsp,total_pct_wht_hsp,total_pct_oth_hsp,total_pct_hispanic,total_pct_multi,total_months_waiting,total_months_from_movein,total_pct_utility_allow,total_pct_lt5kave_util_allow,pg2_units,pg2_pct_occupied,pg2_occupied_units,pg2_pct_reported,pg2_reported_units,pg2_months_since_report,pg2_people_reporting,pg2_people_per_unit,pg2_rent_per_month,pg2_spending_per_month,pg2_hh_income,pg2_person_income,pg2_pct_lt5k,pg2_pct_5k_lt10k,pg2_pct_10k_lt15k,pg2_pct_15k_lt20k,pg2_pct_ge20k,pg2_pct_wage_major,pg2_pct_welfare_major,pg2_pct_other_major,pg2_pct_median,pg2_pct_lt50_median,pg2_pct_lt30_median,pg2_pct_2adults,pg2_pct_1adult,pg2_pct_female_head,pg2_pct_female_head_child,pg2_pct_disabled_lt62,pg2_pct_disabled_ge62,pg2_pct_disabled_all,pg2_pct_lt24_head,pg2_pct_age25_50,pg2_pct_age51_61,pg2_pct_age62plus,pg2_pct_age85plus,pg2_pct_minority,pg2_pct_black_nonhsp,pg2_pct_native_american_nonhsp,pg2_pct_asian_pacific_nonhsp,pg2_pct_white_nothsp,pg2_pct_black_hsp,pg2_pct_wht_hsp,pg2_pct_oth_hsp,pg2_pct_hispanic,pg2_pct_multi,pg2_months_waiting,pg2_months_from_movein,pg2_pct_utility_allow,pg2_pct_lt5kave_util_allow,pg2_pct_bed1,pg2_pct_bed2,pg2_pct_bed3,pg2_pct_overhoused,pg2_tpoverty,pg2_tminority,pg2_tpct_ownsfd,pg3_units,pg3_pct_occupied,pg3_occupied_units,pg3_pct_reported,pg3_reported_units,pg3_months_since_report,pg3_people_reporting,pg3_people_per_unit,pg3_rent_per_month,pg3_spending_per_month,pg3_hh_income,pg3_person_income,pg3_pct_lt5k,pg3_pct_5k_lt10k,pg3_pct_10k_lt15k,pg3_pct_15k_lt20k,pg3_pct_ge20k,pg3_pct_wage_major,pg3_pct_welfare_major,pg3_pct_other_major,pg3_pct_median,pg3_pct_lt50_median,pg3_pct_lt30_median,pg3_pct_2adults,pg3_pct_1adult,pg3_pct_female_head,pg3_pct_female_head_child,pg3_pct_disabled_lt62,pg3_pct_disabled_ge62,pg3_pct_disabled_all,pg3_pct_lt24_head,pg3_pct_age25_50,pg3_pct_age51_61,pg3_pct_age62plus,pg3_pct_age85plus,pg3_pct_minority,pg3_pct_black_nonhsp,pg3_pct_native_american_nonhsp,pg3_pct_asian_pacific_nonhsp,pg3_pct_white_nothsp,pg3_pct_black_hsp,pg3_pct_wht_hsp,pg3_pct_oth_hsp,pg3_pct_hispanic,pg3_pct_multi,pg3_months_waiting,pg3_months_from_movein,pg3_pct_utility_allow,pg3_pct_lt5kave_util_allow,pg4_units,pg4_pct_occupied,pg4_occupied_units,pg4_pct_reported,pg4_reported_units,pg4_months_since_report,pg4_people_reporting,pg4_people_per_unit,pg4_rent_per_month,pg4_spending_per_month,pg4_hh_income,pg4_person_income,pg4_pct_lt5k,pg4_pct_5k_lt10k,pg4_pct_10k_lt15k,pg4_pct_15k_lt20k,pg4_pct_ge20k,pg4_pct_wage_major,pg4_pct_welfare_major,pg4_pct_other_major,pg4_pct_median,pg4_pct_lt50_median,pg4_pct_lt30_median,pg4_pct_2adults,pg4_pct_1adult,pg4_pct_female_head,pg4_pct_female_head_child,pg4_pct_disabled_lt62,pg4_pct_disabled_ge62,pg4_pct_disabled_all,pg4_pct_lt24_head,pg4_pct_age25_50,pg4_pct_age51_61,pg4_pct_age62plus,pg4_pct_age85plus,pg4_pct_minority,pg4_pct_black_nonhsp,pg4_pct_native_american_nonhsp,pg4_pct_asian_pacific_nonhsp,pg4_pct_white_nothsp,pg4_pct_black_hsp,pg4_pct_wht_hsp,pg4_pct_oth_hsp,pg4_pct_hispanic,pg4_pct_multi,pg4_months_waiting,pg4_months_from_movein,pg4_pct_utility_allow,pg4_pct_lt5kave_util_allow,pg5_units,pg5_pct_occupied,pg5_occupied_units,pg5_pct_reported,pg5_reported_units,pg5_months_since_report,pg5_people_reporting,pg5_people_per_unit,pg5_rent_per_month,pg5_spending_per_month,pg5_hh_income,pg5_person_income,pg5_pct_lt5k,pg5_pct_5k_lt10k,pg5_pct_10k_lt15k,pg5_pct_15k_lt20k,pg5_pct_ge20k,pg5_pct_wage_major,pg5_pct_welfare_major,pg5_pct_other_major,pg5_pct_median,pg5_pct_lt50_median,pg5_pct_lt30_median,pg5_pct_2adults,pg5_pct_1adult,pg5_pct_female_head,pg5_pct_female_head_child,pg5_pct_disabled_lt62,pg5_pct_disabled_ge62,pg5_pct_disabled_all,pg5_pct_lt24_head,pg5_pct_age25_50,pg5_pct_age51_61,pg5_pct_age62plus,pg5_pct_age85plus,pg5_pct_minority,pg5_pct_black_nonhsp,pg5_pct_native_american_nonhsp,pg5_pct_asian_pacific_nonhsp,pg5_pct_white_nothsp,pg5_pct_black_hsp,pg5_pct_wht_hsp,pg5_pct_oth_hsp,pg5_pct_hispanic,pg5_pct_multi,pg5_months_waiting,pg5_months_from_movein,pg5_pct_utility_allow,pg5_pct_lt5kave_util_allow,pg7_units,pg7_reported,pg7_pct_reported,pg8_units,pg8_pct_occupied,pg8_occupied_units,pg8_pct_reported,pg8_reported_units,pg8_months_since_report,pg8_people_reporting,pg8_people_per_unit,pg8_rent_per_month,pg8_spending_per_month,pg8_hh_income,pg8_person_income,pg8_pct_lt5k,pg8_pct_5k_lt10k,pg8_pct_10k_lt15k,pg8_pct_15k_lt20k,pg8_pct_ge20k,pg8_pct_wage_major,pg8_pct_welfare_major,pg8_pct_other_major,pg8_pct_median,pg8_pct_lt50_median,pg8_pct_lt30_median,pg8_pct_2adults,pg8_pct_1adult,pg8_pct_female_head,pg8_pct_female_head_child,pg8_pct_disabled_lt62,pg8_pct_disabled_ge62,pg8_pct_disabled_all,pg8_pct_lt24_head,pg8_pct_age25_50,pg8_pct_age51_61,pg8_pct_age62plus,pg8_pct_age85plus,pg8_pct_minority,pg8_pct_black_nonhsp,pg8_pct_native_american_nonhsp,pg8_pct_asian_pacific_nonhsp,pg8_pct_white_nothsp,pg8_pct_black_hsp,pg8_pct_wht_hsp,pg8_pct_oth_hsp,pg8_pct_hispanic,pg8_pct_multi,pg8_months_waiting,pg8_months_from_movein,pg8_pct_utility_allow,pg8_pct_lt5kave_util_allow,pg9_units,pg9_pct_occupied,pg9_occupied_units,pg9_pct_reported,pg9_reported_units,pg9_months_since_report,pg9_people_reporting,pg9_people_per_unit,pg9_rent_per_month,pg9_spending_per_month,pg9_hh_income,pg9_person_income,pg9_pct_lt5k,pg9_pct_5k_lt10k,pg9_pct_10k_lt15k,pg9_pct_15k_lt20k,pg9_pct_ge20k,pg9_pct_wage_major,pg9_pct_welfare_major,pg9_pct_other_major,pg9_pct_median,pg9_pct_lt50_median,pg9_pct_lt30_median,pg9_pct_2adults,pg9_pct_1adult,pg9_pct_female_head,pg9_pct_female_head_child,pg9_pct_disabled_lt62,pg9_pct_disabled_ge62,pg9_pct_disabled_all,pg9_pct_lt24_head,pg9_pct_age25_50,pg9_pct_age51_61,pg9_pct_age62plus,pg9_pct_age85plus,pg9_pct_minority,pg9_pct_black_nonhsp,pg9_pct_native_american_nonhsp,pg9_pct_asian_pacific_nonhsp,pg9_pct_white_nothsp,pg9_pct_black_hsp,pg9_pct_wht_hsp,pg9_pct_oth_hsp,pg9_pct_hispanic,pg9_pct_multi,pg9_months_waiting,pg9_months_from_movein,pg9_pct_utility_allow,pg9_pct_lt5kave_util_allow
11,3401974420,1,Union Township ,Hunterdon,9,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3402129310,17,Hamilton Township ,Mercer,833,87.1032413,725.57,80.19207683,668,6.508982036,1056,1.580838323,430.8817365,921.7904192,17883.82635,12339.17665,2.136227545,15.25,31.77245509,15.40269461,35.89371257,15.76796407,0.824850299,80.59730539,21.74401198,98.39820359,78.89670659,0.161676647,21.21856287,77.36976048,19.83532934,51.30389222,53.10778443,27.16766467,1.872754491,27.30988024,16.11826347,54.24251497,7.866766467,56.39820359,40.82185629,0.655688623,2.679640719,43.13173653,1.149700599,9.380239521,1.715568862,12.20508982,1.053892216,18.5988024,110.5958084,85.03293413,84.52994012,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,0.829320594,390.61,103.1719618,403,6.23573201,732,1.816377171,443.7816377,932.7568238,17876.11911,10539.92556,3.310173697,18.10173697,29.28287841,13.36228288,36.28039702,20.75186104,1.052109181,73.49131514,21.04466501,97.91563275,77.97766749,0.260545906,28.9751861,80.82382134,27.10918114,47.27047146,78.37220844,37.82382134,2.037220844,39.61042184,24.08188586,34.06203474,2.481389578,70.53349876,53.20843672,1.081885856,1.081885856,29.52605459,1.493796526,12.18114144,1.756823821,15.19354839,2.074441687,25.94789082,129.2009926,97.63771712,101.2109181,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,0.88612782,235.71,101.8200331,240,6.675,299,1.245833333,394.325,886.125,17564.1125,14773.4875,0,12.425,35.3125,18.5375,34.5,9.3125,0,90.6875,22.675,100,82.075,0,10.4625,72.925,10.0125,63.4625,18.35,9.2125,1.6875,9.1125,2.6625,86.5375,17.75,36.5375,21.55,0,6.2125,62.575,0.45,6.2125,2.225,7.8875,0,0,82.225,72.925,53.9875,96,13,13.54166667,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3402133180,3,Hopewell Township ,Mercer,32,75.9375,24.3,78.125,25,6,36,1.44,411,999,16951,11772,0,8,44,20,28,8,0,92,21,96,84,0,12,64,12,100,87,75,0,12,28,60,4,80,72,0,0,20,0,8,0,8,0,32,135,100,102,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.867857143,24.3,102.8806584,25,6,36,1.44,411,999,16951,11772,0,8,44,20,28,8,0,92,21,96,84,0,12,64,12,100,87,75,0,12,28,60,4,80,72,0,0,20,0,8,0,8,0,32,135,100,102,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,3402139510,5,Lawrence Township ,Mercer,400,89.9625,359.85,76,304,6.973684211,497,1.634868421,503.1052632,1079.371711,21100.15461,13794.00987,2.194078947,7.980263158,31.89144737,15.75,41.60855263,17.38486842,0,82.03947368,25.15131579,93.99342105,72.06907895,1.690789474,17.10855263,72.63486842,16.80921053,70.60855263,55.89802632,42.75657895,2.434210526,20.41776316,12.34868421,64.64144737,10.36184211,64.10855263,51.9375,0,5.180921053,33.97368421,0.875,4.766447368,1.654605263,6.720394737,0.911184211,51.28289474,113.4243421,96.99671053,84.79934211,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.886086957,101.9,101.0794897,103,6.553398058,221,2.145631068,546.0776699,985.2621359,22486.14563,11628.48544,4.980582524,7.951456311,28.91262136,12.78640777,45.36893204,24.23300971,0,75.76699029,25.41747573,92.42718447,73.87378641,1.106796117,35.18446602,81.48543689,35.18446602,42.21359223,77.82524272,46.52427184,2.097087379,32.30097087,22.42718447,44.05825243,0.932038835,79.62135922,71.99029126,0,0,20.37864078,2.097087379,6.087378641,0,7.631067961,0.990291262,38.17475728,130.3495146,97.78640777,129.7961165,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,0.958313953,164.83,104.3499363,172,7.127906977,212,1.23255814,395.3139535,1163.145349,17888.25,14923.26744,0.936046512,8.424418605,36.14534884,17.78488372,36.70930233,7.11627907,0,91.94767442,22.5755814,98.12790698,76.52906977,0.575581395,5.244186047,67.95930233,4.668604651,88.56395349,42.12209302,44.18604651,2.662790698,6.901162791,6.191860465,84.24418605,16.84883721,55.43023256,42.3255814,0,8.424418605,43.99418605,0,4.680232558,0.936046512,5.61627907,0.936046512,0,100.9883721,100,46.86046512,100,20,20,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3402347280,7,Monroe Township ,Middlesex,23,40.86956522,9.4,56.52173913,13,6,31,2.384615385,658,1700,26335,11044,8,0,8,8,77,23,0,77,26,100,62,15,31,85,38,38,60,26,0,23,38,38,8,69,62,0,0,31,0,8,0,8,0,0,138,100,178,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.47,9.4,138.2978723,13,6,31,2.384615385,658,1700,26335,11044,8,0,8,8,77,23,0,77,26,100,62,15,31,85,38,38,60,26,0,23,38,38,8,69,62,0,0,31,0,8,0,8,0,0,138,100,178,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3402554270,7,Ocean Township ,Monmouth,278,86.62230216,240.81,84.5323741,235,5.429787234,383,1.629787234,442.0893617,1055.017021,18164.85957,11216.91489,1.395744681,16.03404255,30.48085106,16.30638298,36.23829787,21.21276596,0.485106383,74.49787234,21.49361702,97.54893617,81.19148936,0.868085106,16.66808511,78.24680851,17.09361702,38.55319149,59.00425532,35.74893617,0.829787234,29.26382979,19.55744681,50.34893617,14.5787234,49.37446809,35.8212766,0.893617021,1.293617021,50.62553191,1.723404255,9.914893617,0,11.77446809,0,18.72340426,145.7404255,99.0893617,85.13617021,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,0.866223022,240.81,97.5873095,235,5.429787234,383,1.629787234,442.0893617,1055.017021,18164.85957,11216.91489,1.395744681,16.03404255,30.48085106,16.30638298,36.23829787,21.21276596,0.485106383,74.49787234,21.49361702,97.54893617,81.19148936,0.868085106,16.66808511,78.24680851,17.09361702,38.55319149,59.00425532,35.74893617,0.829787234,29.26382979,19.55744681,50.34893617,14.5787234,49.37446809,35.8212766,0.893617021,1.293617021,50.62553191,1.723404255,9.914893617,0,11.77446809,0,18.72340426,145.7404255,99.0893617,85.13617021,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3402777240,4,Washington Township ,Morris,12,88,10.56,91.66666667,11,7,18,1.636363636,481,963,19959,12197,0,9,27,18,45,27,0,73,24,100,82,0,27,73,27,40,67,33,0,36,9,55,9,27,18,0,0,73,0,9,0,9,0,0,133,100,119,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3402903050,3,Barnegat Township ,Ocean,93,91.37634409,84.98,92.47311828,86,5,278,3.23255814,451.3488372,981.8604651,17913.74419,5650.302326,11.95348837,19.58139535,19.58139535,9.88372093,38.44186047,22.09302326,4.465116279,65.23255814,18.44186047,96.6744186,79.90697674,4.651162791,55.93023256,85.88372093,55.58139535,32.88372093,94.41860465,20.65116279,2.209302326,65.44186047,18.76744186,14.13953488,1.11627907,60.41860465,40.30232558,0,0,39.58139535,4.441860465,13.23255814,2.441860465,19.6744186,3.534883721,16.18604651,111.4883721,89.79069767,213.8372093,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,0.911954023,79.34,104.6130577,83,5,275,3.313253012,460.0722892,983.1204819,18224.90361,5633.325301,11.15662651,20.5060241,19.42168675,8.831325301,39.54216867,22.74698795,3.795180723,65.1686747,18.45783133,96.62650602,79.25301205,4.746987952,57.84337349,88.08433735,57.59036145,31.8313253,100,20.20481928,2.289156627,66.54216867,19.37349398,12.3373494,1.084337349,62.74698795,42.12048193,0,0,37.25301205,4.457831325,13.71084337,2.457831325,20.1686747,3.662650602,15.72289157,114.4698795,91.87951807,215.4939759,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3402954300,1,Ocean Township ,Ocean,28,93,26.04,96.42857143,27,6,68,2.518518519,347,999,14238,5653,12,27,27,12,23,26,7,63,15,100,93,7,44,81,52,37,63,25,0,52,22,26,0,15,0,4,0,85,0,11,0,11,4,34,104,93,164,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.93,26.04,103.6866359,27,6,68,2.518518519,347,999,14238,5653,12,27,27,12,23,26,7,63,15,100,93,7,44,81,52,37,63,25,0,52,22,26,0,15,0,4,0,85,0,11,0,11,4,34,104,93,164,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3402970320,5,Stafford Township ,Ocean,129,85.85271318,110.75,86.04651163,111,6.495495495,142,1.279279279,388.0630631,710.8558559,17706.83784,15095.86486,1.009009009,7.27027027,32.26126126,27.18918919,32.27027027,3.531531532,1.009009009,95.45945946,22.24324324,98.99099099,84.78378378,0,8.072072072,74.03603604,7.315315315,10.59459459,23.84684685,18.54054054,0,8.072072072,9.081081081,82.84684685,18.20720721,12.55855856,5.288288288,0,1.495495495,84.45045045,0,4.279279279,0.747747748,5.027027027,0,7.567567568,96.8018018,100,76.71171171,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0.591111111,26.6,105.2631579,28,5,56,2,409,995,16989,8494,4,14,36,7,39,14,4,82,20,96,96,0,32,86,29,42,56,32,0,32,36,32,4,32,18,0,0,68,0,14,0,14,0,30,114,100,147,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,84,0.99,83.16,98.60509861,82,7,84,1.024390244,378,610,17886,17461,0,5,32,34,29,0,0,100,23,100,80,0,0,70,0,0,12,12,0,0,0,100,23,6,1,0,2,90,0,1,1,2,0,0,89,100,52,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,3403970020,3,Springfield Township ,Union,169,91.04142012,153.86,91.12426036,154,6,190,1.233766234,357,1231,16293,13206,8,22,23,17,30,4,0,95,21,98,79,0,3,59,3,84,12,20,0,8,8,84,18,38,16,0,10,58,1,10,1,12,1,79,106,12,75,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,0.98,133.28,101.2905162,135,7,158,1.17037037,351,1284,16009,13679,9,22,24,16,29,2,0,98,21,98,79,0,0,60,0,100,10,13,0,2,4,93,20,34,12,0,12,61,1,8,1,10,0,0,104,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,13,92.30769231,12,5,14,1.166666667,374,783,18109,15522,0,17,17,42,25,0,0,100,23,100,83,0,0,33,0,100,100,93,0,17,58,25,0,50,33,0,0,50,0,17,0,17,0,0,138,100,66
22,3403974480,11,Union Township ,Union,774,86.08397933,666.29,71.83462532,556,7.102517986,815,1.465827338,406.1169065,906.102518,17002.38309,12991.6223,3.35971223,13.94064748,30.42805755,19.97302158,32.3471223,9.411870504,0.552158273,86.60791367,21.42266187,98.18884892,78.77697842,1.264388489,12.67805755,75.34532374,12.43884892,54.74100719,27.94064748,21.76798561,0.496402878,15.37769784,10.02877698,74.16366906,11.7176259,68.9352518,48.21582734,0,3.467625899,28.66366906,0.303956835,10.71043165,6.79676259,17.81115108,0.767985612,7.293165468,109.3884892,42.63848921,89.35251799,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0.6165625,157.84,100.7349214,159,6.685534591,302,1.899371069,378.7295597,1065.484277,14905.60377,8585.025157,9.006289308,19.91194969,22.24528302,21.72955975,26.36477987,22.57861635,2.672955975,66.72327044,17.97484277,98.94339623,88.10691824,0,32.66037736,83.40880503,31.35849057,25.77358491,56.28301887,29.04402516,1.735849057,33.83018868,13.47169811,50.96226415,6.880503145,77.70440252,65.49056604,0,0.742138365,22.29559748,1.062893082,9.974842767,0,11.03773585,1.113207547,19.3836478,138.572327,62.63522013,111.5597484,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,0.988716981,262.01,101.5228426,266,7.127819549,352,1.323308271,397.8646617,888.8345865,17750.66165,14830.71429,1.15037594,11.23308271,34.57142857,17.12781955,34.91729323,6.112781955,0,92.63157895,22.7443609,97.38345865,75.02255639,2.684210526,5.240601504,74.2556391,5.62406015,81.98496241,21.7443609,26.42105263,0,10.81954887,12.76691729,76.54135338,12.21052632,60.96240602,41.83458647,0,2.511278195,35.65413534,0,4.533834586,13.08270677,17.61654135,0.383458647,0,99.58646617,12.78195489,5.62406015,156,25,16.02564103,98,0.99,97.02,101.010101,98,7,112,1.142857143,372,686,16397,14347,0,14,40,23,22,0,0,100,21,98,85,0,0,70,0,0,0,0,0,0,0,100,18,78,39,0,11,20,0,24,3,28,0,0,96,100,36,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,3404177300,1,Washington Township ,Warren,32,97,31.04,100,32,5,73,2.28125,511,792,22016,9651,0,20,23,10,47,22,0,72,25,91,75,0,41,75,41,50,83,26,0,53,28,19,0,38,19,0,0,63,0,19,0,19,0,3,93,81,167,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.98,28.42,102.0408163,29,4,70,2.413793103,552,812,23804,9862,0,21,21,10,48,24,0,76,27,90,72,0,45,72,45,43,83,23,0,52,28,21,0,38,17,0,0,62,0,21,0,21,0,3,99,90,167,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
